input_value,input_label,pred_value,pred_label
53,normal,51.841503,normal
43,normal,41.478443,normal
44,normal,38.415188,normal
63,elevated,61.510113,elevated
73,elevated,72.1756,elevated
53,normal,51.986183,normal
54,normal,52.63406,normal
54,normal,53.6022,normal
43,normal,42.82243,normal
35,normal,36.528534,normal
60,elevated,58.040977,elevated
54,normal,52.9614,normal
57,elevated,57.729122,elevated
39,normal,39.219334,normal
31,normal,31.936642,normal
56,elevated,55.202137,elevated
49,normal,47.537632,normal
52,normal,51.13838,normal
33,normal,32.22392,normal
59,elevated,55.449703,elevated
22,normal,22.010994,normal
69,elevated,66.82416,elevated
55,normal,53.079002,normal
50,normal,47.08438,normal
47,normal,46.925694,normal
57,elevated,54.63971,normal
71,elevated,66.55895,elevated
65,elevated,61.751247,elevated
53,normal,53.54587,normal
44,normal,44.592464,normal
53,normal,50.39131,normal
64,elevated,66.04546,elevated
61,elevated,58.349865,elevated
29,normal,27.129868,normal
48,normal,49.203335,normal
58,elevated,56.034943,elevated
43,normal,42.11268,normal
59,elevated,58.90624,elevated
55,normal,54.602436,normal
36,normal,36.183292,normal
54,normal,53.001762,normal
52,normal,51.38098,normal
51,normal,50.993244,normal
48,normal,46.620625,normal
50,normal,50.68397,normal
51,normal,49.370827,normal
54,normal,55.997032,elevated
39,normal,37.121014,normal
26,normal,26.602102,normal
58,elevated,56.02082,elevated
49,normal,49.459053,normal
39,normal,38.752174,normal
62,elevated,61.180756,elevated
54,normal,53.093903,normal
34,normal,32.605373,normal
58,elevated,56.72045,elevated
57,elevated,54.921165,normal
37,normal,35.787205,normal
